Time 1 - Nome,Time 1 - Vitoria,Time 1 - Empate,Time 1 - Derrota,Time 2 - Nome,Time 2 - Vitoria,Time 2 - Empate,Time 2 - Derrota
SANTA CRUZ/PE,0,0,1,MARILIA/SP,1,0,0
SANTA CRUZ/PE,2,2,1,REMO/PA,1,2,2
SANTA CRUZ/PE,10,3,0,CENTRAL/PE,0,3,10
SANTA CRUZ/PE,0,2,1,CSA/AL,1,2,0
SANTA CRUZ/PE,3,1,1,PORTO/PE,1,1,3
SANTA CRUZ/PE,0,1,0,CAMPINENSE/PB,0,1,0
SANTA CRUZ/PE,1,1,1,CRICIUMA/SC,1,1,1
SANTA CRUZ/PE,2,0,1,SANTO ANDRE/SP,1,0,2
SANTA CRUZ/PE,1,1,0,GLOBO/RN,0,1,1
SANTA CRUZ/PE,3,1,2,CEARA/CE,2,1,3
SANTA CRUZ/PE,1,0,2,CORINTHIANS/SP,2,0,1
SANTA CRUZ/PE,0,1,0,PACAJUS/CE,0,1,0
SANTA CRUZ/PE,0,0,4,PARANA/PR,4,0,0
SANTA CRUZ/PE,0,1,0,CHAPECOENSE/SC,0,1,0
SANTA CRUZ/PE,2,0,1,BRAGANTINO/SP,1,0,2
SANTA CRUZ/PE,1,0,0,Ferroviario ST/PE,0,0,1
SANTA CRUZ/PE,1,0,0,MOTO CLUBE/MA,0,0,1
SANTA CRUZ/PE,2,1,2,BOTAFOGO/RJ,2,1,2
SANTA CRUZ/PE,0,0,2,OESTE/SP,2,0,0
SANTA CRUZ/PE,1,1,0,VERA CRUZ/PE,0,1,1
SANTA CRUZ/PE,2,1,0,ATLETICO/GO,0,1,2
SANTA CRUZ/PE,1,0,0,YPIRANGA/PE,0,0,1
SANTA CRUZ/PE,3,1,1,SPORT RECIFE/PE,1,1,3
SANTA CRUZ/PE,2,0,3,AMERICA/MG,3,0,2
SANTA CRUZ/PE,1,0,0,SAO RAIMUNDO/AM,0,0,1
SANTA CRUZ/PE,1,1,4,GREMIO/RS,4,1,1
SANTA CRUZ/PE,1,0,2,VASCO DA GAMA/RJ,2,0,1
SANTA CRUZ/PE,11,12,14,SPORT/PE,14,12,11
SANTA CRUZ/PE,0,0,3,CORITIBA/PR,3,0,0
SANTA CRUZ/PE,1,1,5,FORTALEZA/CE,5,1,1
SANTA CRUZ/PE,0,0,2,ATHLETICO/PR,2,0,0
SANTA CRUZ/PE,0,2,1,BOTAFOGO/PB,1,2,0
SANTA CRUZ/PE,1,0,0,SERRA TALHADA/PE,0,0,1
SANTA CRUZ/PE,1,0,1,TREZE/PB,1,0,1
SANTA CRUZ/PE,3,1,3,BAHIA/BA,3,1,3
SANTA CRUZ/PE,0,1,1,CRUZEIRO/MG,1,1,0
SANTA CRUZ/PE,1,0,2,GUARANI/SP,2,0,1
SANTA CRUZ/PE,0,0,5,VILA NOVA/GO,5,0,0
SANTA CRUZ/PE,1,0,0,BELO JARDIM/PE,0,0,1
SANTA CRUZ/PE,17,14,14,NAUTICO/PE,14,14,17
SANTA CRUZ/PE,0,2,2,FLUMINENSE/RJ,2,2,0
SANTA CRUZ/PE,0,2,3,PONTE PRETA/SP,3,2,0
SANTA CRUZ/PE,0,1,1,GAMA/DF,1,1,0
SANTA CRUZ/PE,0,0,1,ICASA/CE,1,0,0
SANTA CRUZ/PE,1,1,0,PETROLINA/PE,0,1,1
SANTA CRUZ/PE,1,2,2,INTERNACIONAL/RS,2,2,1
SANTA CRUZ/PE,1,1,1,PAYSANDU/PA,1,1,1
SANTA CRUZ/PE,1,1,1,AMERICA/RN,1,1,1
SANTA CRUZ/PE,1,2,1,AVAI/SC,1,2,1
SANTA CRUZ/PE,1,0,1,FLAMENGO/RJ,1,0,1
SANTA CRUZ/PE,2,0,1,CRB/AL,1,0,2
SANTA CRUZ/PE,0,1,3,PALMEIRAS/SP,3,1,0
SANTA CRUZ/PE,2,1,3,VITORIA/BA,3,1,2
SANTA CRUZ/PE,1,0,0,IPATINGA/MG,0,0,1
SANTA CRUZ/PE,1,0,0,AMERICA/PE,0,0,1
SANTA CRUZ/PE,1,1,1,ITUANO/SP,1,1,1
SANTA CRUZ/PE,0,0,1,MACAE/RJ,1,0,0
SANTA CRUZ/PE,2,2,0,PORTUGUESA/SP,0,2,2
SANTA CRUZ/PE,1,0,0,A B C/RN,0,0,1
SANTA CRUZ/PE,0,1,3,FIGUEIRENSE/SC,3,1,0
SANTA CRUZ/PE,1,0,0,JUVENTUDE/RS,0,0,1
SANTA CRUZ/PE,0,0,2,SANTOS/SP,2,0,0
SANTA CRUZ/PE,2,4,2,ABC/RN,2,4,2
SANTA CRUZ/PE,1,1,0,BRASILIENSE/DF,0,1,1
SANTA CRUZ/PE,1,0,2,GOIAS/GO,2,0,1
SANTA CRUZ/PE,1,0,0,UNICLINIC/CE,0,0,1
SANTA CRUZ/PE,0,0,2,SAO CAETANO/SP,2,0,0
SANTA CRUZ/PE,0,1,1,ATLETICO/MG,1,1,0
SANTA CRUZ/PE,3,1,0,CONFIANCA/SE,0,1,3
SANTA CRUZ/PE,0,1,0,LUVERDENSE/MT,0,1,0
SANTA CRUZ/PE,2,2,1,SAMPAIO CORREA/MA,1,2,2
SANTA CRUZ/PE,1,0,3,SAO PAULO/SP,3,0,1
SANTA CRUZ/PE,1,0,0,CAXIAS/RS,0,0,1
SANTA CRUZ/PE,0,1,0,AFOGADOS/PE,0,1,0
SANTA CRUZ/PE,2,0,3,SALGUEIRO/PE,3,0,2
SANTA CRUZ/PE,1,0,0,RECIFE/PE,0,0,1
SOBRADINHO/DF,1,0,0,GAMA/DF,0,0,1
SOBRADINHO/DF,0,1,0,BRASILIENSE/DF,0,1,0
SOBRADINHO/DF,1,0,1,DOM PEDRO II/DF,1,0,1
TREZE,0,0,1,CORINTHIANS,1,0,0
PARANA/PR,1,2,1,CIANORTE/PR,1,2,1
PARANA/PR,1,0,0,MARILIA/SP,0,0,1
PARANA/PR,0,0,1,CSA/AL,1,0,0
PARANA/PR,4,4,1,LONDRINA/PR,1,4,4
PARANA/PR,0,1,0,CUIABA/MT,0,1,0
PARANA/PR,3,1,2,CRICIUMA/SC,2,1,3
PARANA/PR,1,1,0,RIO BRANCO/PR,0,1,1
PARANA/PR,2,2,3,CEARA/CE,3,2,2
PARANA/PR,1,3,11,CORINTHIANS/SP,11,3,1
PARANA/PR,4,0,0,SANTA CRUZ/PE,0,0,4
PARANA/PR,0,0,1,RB BRAGANTINO/SP,1,0,0
PARANA/PR,0,1,0,MIRASSOL/SP,0,1,0
PARANA/PR,3,1,2,IRATY/PR,2,1,3
PARANA/PR,1,0,0,BARUERI/SP,0,0,1
PARANA/PR,2,1,1,BRAGANTINO/SP,1,1,2
PARANA/PR,0,0,1,GREMIO BARUERI/SP,1,0,0
PARANA/PR,0,4,4,BOTAFOGO/RJ,4,4,0
PARANA/PR,0,2,0,OESTE/SP,0,2,0
PARANA/PR,1,0,1,ATLETICO/GO,1,0,1
PARANA/PR,3,0,0,TOLEDO/PR,0,0,3
PARANA/PR,3,2,1,AMERICA/MG,1,2,3
PARANA/PR,3,4,5,VASCO DA GAMA/RJ,5,4,3
PARANA/PR,4,1,3,GREMIO/RS,3,1,4
PARANA/PR,1,3,3,FORTALEZA/CE,3,3,1
PARANA/PR,9,5,18,CORITIBA/PR,18,5,9
PARANA/PR,2,0,6,SPORT/PE,6,0,2
PARANA/PR,0,1,0,SAMP CORREA/MA,0,1,0
PARANA/PR,7,8,17,ATHLETICO/PR,17,8,7
PARANA/PR,1,0,1,OPERARIO/PR,1,0,1
PARANA/PR,1,0,1,ASA/AL,1,0,1
PARANA/PR,3,1,1,PARANAVAI/PR,1,1,3
PARANA/PR,1,3,4,BAHIA/BA,4,3,1
PARANA/PR,0,1,0,BRASIL/RS,0,1,0
PARANA/PR,5,0,3,CRUZEIRO/MG,3,0,5
PARANA/PR,1,3,4,GUARANI/SP,4,3,1
PARANA/PR,1,1,0,VILA NOVA/GO,0,1,1
PARANA/PR,5,1,3,FLUMINENSE/RJ,3,1,5
PARANA/PR,2,2,2,NAUTICO/PE,2,2,2
PARANA/PR,6,2,5,PONTE PRETA/SP,5,2,6
PARANA/PR,0,0,1,ICASA/CE,1,0,0
PARANA/PR,5,1,3,INTERNACIONAL/RS,3,1,5
PARANA/PR,3,1,2,PAYSANDU/PA,2,1,3
PARANA/PR,3,0,6,FLAMENGO/RJ,6,0,3
PARANA/PR,0,1,0,AVAI/SC,0,1,0
PARANA/PR,1,0,3,SAO  CAETANO/SP,3,0,1
PARANA/PR,4,1,0,CRB/AL,0,1,4
PARANA/PR,4,2,6,PALMEIRAS/SP,6,2,4
PARANA/PR,4,1,4,VITORIA/BA,4,1,4
PARANA/PR,2,1,0,IPATINGA/MG,0,1,2
PARANA/PR,0,1,0,DUQUE DE CAXIAS/RJ,0,1,0
PARANA/PR,0,0,1,PORTUGUESA/SP,1,0,0
PARANA/PR,1,1,1,A B C/RN,1,1,1
PARANA/PR,0,0,1,MALUTROM/PR,1,0,0
PARANA/PR,3,2,7,FIGUEIRENSE/SC,7,2,3
PARANA/PR,2,3,7,JUVENTUDE/RS,7,3,2
PARANA/PR,0,3,7,SANTOS/SP,7,3,0
PARANA/PR,2,0,1,ABC/RN,1,0,2
PARANA/PR,1,0,2,BRASILIENSE/DF,2,0,1
PARANA/PR,4,0,4,GOIAS/GO,4,0,4
PARANA/PR,4,4,0,SAO CAETANO/SP,0,4,4
PARANA/PR,2,1,1,ATLETICO/MG,1,1,2
PARANA/PR,0,1,1,BOA ESPORTE/MG,1,1,0
PARANA/PR,0,1,0,ADAP/PR,0,1,0
PARANA/PR,1,0,2,JOINVILLE/SC,2,0,1
PARANA/PR,0,0,1,PELOTAS/RS,1,0,0
PARANA/PR,0,3,5,SAO PAULO/SP,5,3,0
SAO PAULO,2,0,0,CSA,0,0,2
SAO PAULO,1,0,0,ITABUNA,0,0,1
SAO PAULO,1,0,0,UNIAO SAO JOAO,0,0,1
SAO PAULO,1,0,0,SAO CARLOS,0,0,1
SAO PAULO,0,1,0,ECUS,0,1,0
SAO PAULO,0,0,1,ESTRELA DO NORTE,1,0,0
SAO PAULO,1,0,0,CRICIUMA,0,0,1
SAO PAULO,1,0,0,CEARA,0,0,1
SAO PAULO,0,1,0,SERGIPE,0,1,0
PAULISTA/SP,1,0,0,GUARANI/SP,0,0,1
PAULISTA/SP,1,0,0,MARILIA/SP,0,0,1
PAULISTA/SP,1,0,0,VILA NOVA/GO,0,0,1
PAULISTA/SP,0,1,0,REMO/PA,0,1,0
PAULISTA/SP,1,0,0,TIRADENTES/CE,0,0,1
PAULISTA/SP,2,0,0,NAUTICO/PE,0,0,2
PAULISTA/SP,1,0,0,CATANDUVENSE/SP,0,0,1
PAULISTA/SP,1,0,2,PONTE PRETA/SP,2,0,1
PAULISTA/SP,0,1,0,GAMA/DF,0,1,0
PAULISTA/SP,0,0,1,VOTORATY/SP,1,0,0
PAULISTA/SP,0,1,0,SANTO ANDRE/SP,0,1,0
PAULISTA/SP,0,0,1,INTERNACIONAL/RS,1,0,0
PAULISTA/SP,1,0,1,CEARA/CE,1,0,1
PAULISTA/SP,1,4,1,CORINTHIANS/SP,1,4,1
PAULISTA/SP,0,1,0,PAYSANDU/PA,0,1,0
PAULISTA/SP,0,0,1,AMERICA/RN,1,0,0
PAULISTA/SP,0,0,1,AVAI/SC,1,0,0
PAULISTA/SP,0,0,1,SAO  CAETANO/SP,1,0,0
PAULISTA/SP,0,1,2,PALMEIRAS/SP,2,1,0
PAULISTA/SP,1,0,0,VITORIA/BA,0,0,1
PAULISTA/SP,0,0,1,IPATINGA/MG,1,0,0
PAULISTA/SP,1,0,1,ITUANO/SP,1,0,1
PAULISTA/SP,3,1,0,BRAGANTINO/SP,0,1,3
PAULISTA/SP,1,1,1,PORTUGUESA/SP,1,1,1
PAULISTA/SP,1,2,2,SANTOS/SP,2,2,1
PAULISTA/SP,0,0,1,BOTAFOGO/RJ,1,0,0
PAULISTA/SP,1,1,2,BRASILIENSE/DF,2,1,1
PAULISTA/SP,0,0,1,AMERICA/SP,1,0,0
PAULISTA/SP,3,0,3,SAO CAETANO/SP,3,0,3
PAULISTA/SP,0,1,0,ATLETICO/MG,0,1,0
PAULISTA/SP,1,1,0,BOTAFOGO/SP,0,1,1
PAULISTA/SP,0,0,2,MOGI MIRIM/SP,2,0,0
PAULISTA/SP,2,0,0,JOINVILLE/SC,0,0,2
PAULISTA/SP,0,2,0,UNIAO BARBARENSE/SP,0,2,0
PAULISTA/SP,0,0,1,GREMIO/RS,1,0,0
PAULISTA/SP,1,0,2,FORTALEZA/CE,2,0,1
PAULISTA/SP,1,2,2,SAO PAULO/SP,2,2,1
PAULISTA/SP,0,0,1,SPORT/PE,1,0,0
PAULISTA/SP,2,0,2,CORITIBA/PR,2,0,2
PAULISTA/SP,1,0,0,BATATAIS/SP,0,0,1
PAULISTA/SP,0,0,1,INTER LIMEIRA/SP,1,0,0
QUIXADA/CE,0,0,1,ICASA/CE,1,0,0
QUIXADA/CE,0,0,2,FERROVIARIO/CE,2,0,0
QUIXADA/CE,1,0,2,CEARA/CE,2,0,1
QUIXADA/CE,1,0,1,FORTALEZA/CE,1,0,1
SAO BERNARDO/SP,0,1,0,BAHIA/BA,0,1,0
SAO BERNARDO/SP,1,0,0,LINENSE/SP,0,0,1
SAO BERNARDO/SP,1,0,0,GREMIO PRUDENTE/SP,0,0,1
SAO BERNARDO/SP,0,2,0,NAUTICO/PE,0,2,0
SAO BERNARDO/SP,1,1,2,PONTE PRETA/SP,2,1,1
SAO BERNARDO/SP,0,0,1,LONDRINA/PR,1,0,0
SAO BERNARDO/SP,1,0,0,ANAPOLIS/GO,0,0,1
SAO BERNARDO/SP,1,0,1,CORINTHIANS/SP,1,0,1
SAO BERNARDO/SP,1,1,0,MIRASSOL/SP,0,1,1
SAO BERNARDO/SP,1,0,1,BRUSQUE/SC,1,0,1
SAO BERNARDO/SP,0,0,3,PALMEIRAS/SP,3,0,0
SAO BERNARDO/SP,1,1,0,ITUANO/SP,0,1,1
SAO BERNARDO/SP,1,1,2,BRAGANTINO/SP,2,1,1
SAO BERNARDO/SP,1,0,0,AGUA SANTA/SP,0,0,1
SAO BERNARDO/SP,0,2,3,SANTOS/SP,3,2,0
SAO BERNARDO/SP,0,2,1,SAO JOSE/RS,1,2,0
SAO BERNARDO/SP,1,0,0,OESTE/SP,0,0,1
SAO BERNARDO/SP,2,0,0,SAO BENTO/SP,0,0,2
SAO BERNARDO/SP,1,0,0,GOIAS/GO,0,0,1
SAO BERNARDO/SP,2,0,1,BOTAFOGO/SP,1,0,2
SAO BERNARDO/SP,0,1,0,UNIAO BARBARENSE/SP,0,1,0
SAO BERNARDO/SP,0,1,0,FORTALEZA/CE,0,1,0
SAO BERNARDO/SP,1,0,1,SAO PAULO/SP,1,0,1
SAO BERNARDO/SP,1,0,1,VOLTA REDONDA/RJ,1,0,1
SAO BERNARDO/SP,0,0,1,GUARULHOS/SP,1,0,0
SAO BERNARDO/SP,0,0,1,OPERARIO/PR,1,0,0
SAO BERNARDO/SP,0,1,0,XV NOV PIRACICABA/SP,0,1,0
SAO BERNARDO/SP,0,0,1,INTER LIMEIRA/SP,1,0,0
CORITIBA,0,0,1,NOROESTE,1,0,0
SANTA MARIA/DF,0,0,3,GAMA/DF,3,0,0
SANTA MARIA/DF,0,0,1,BRASILIENSE/DF,1,0,0
SANTA MARIA/DF,1,1,0,CEILANDIA/DF,0,1,1
BANDEIRANTE/SP,0,0,1,PORTUGUESA/SP,1,0,0
BANDEIRANTE/SP,0,1,0,SAO BENTO/SP,0,1,0
BANDEIRANTE/SP,0,1,0,INTER LIMEIRA/SP,0,1,0
CONFIANCA,0,1,0,GREMIO,0,1,0
CONFIANCA,1,0,0,NACIONAL,0,0,1
CONFIANCA,0,0,1,SAO CARLOS,1,0,0
TSG HOFFENHEIM,0,0,1,BORUSSIA DORTMUND,1,0,0
CROACIA,1,0,0,AUSTRIA,0,0,1
CROACIA,0,0,1,FRANCA,1,0,0
CROACIA,0,1,0,JAPAO,0,1,0
CROACIA,1,0,0,ITALIA,0,0,1
CROACIA,0,1,0,DINAMARCA,0,1,0
CROACIA,0,0,2,BRASIL,2,0,0
CROACIA,2,0,0,ISLANDIA,0,0,2
CROACIA,1,0,0,CANADA,0,0,1
CROACIA,1,0,0,ARGENTINA,0,0,1
CROACIA,1,0,0,CAMAROES,0,0,1
CROACIA,0,1,0,UZBEQUISTAO,0,1,0
CROACIA,0,1,1,PAIS DE GALES,1,1,0
CROACIA,0,0,2,MEXICO,2,0,0
CROACIA,0,1,0,BELGICA,0,1,0
CROACIA,1,0,0,NIGERIA,0,0,1
CROACIA,1,0,0,POLONIA,0,0,1
CROACIA,0,1,0,AUSTRALIA,0,1,0
CROACIA,1,0,0,BULGARIA,0,0,1
BELGRANO,0,0,2,ATHLETICO/PR,2,0,0
BELGRANO,0,1,0,INTERNACIONAL/RS,0,1,0
BELGRANO,0,0,1,RACING/ARG,1,0,0
BELGRANO,0,0,1,RIVER PLATE,1,0,0
ASSISENSE/SP,0,0,1,FERNANDOPOLIS/SP,1,0,0
ASSISENSE/SP,0,0,1,ITARARE/SP,1,0,0
ALWAYS READY,1,0,0,CORINTHIANS/SP,0,0,1
ALWAYS READY,0,0,1,BOCA JUNIORS,1,0,0
ALWAYS READY,0,1,0,INTERNACIONAL/RS,0,1,0
SAO PAULO B/SP,1,0,0,NACIONAL/SP,0,0,1
GAMBIA,0,0,1,NAMIBIA,1,0,0
MONTPELLIER,0,1,0,MARSEILLE,0,1,0
MONTPELLIER,0,1,0,ANGERS SPORTING,0,1,0
MONTPELLIER,0,0,1,BRESTOIS,1,0,0
MONTPELLIER,1,1,0,MONACO,0,1,1
MONTPELLIER,0,2,0,DIJON,0,2,0
MONTPELLIER,0,0,1,STRASBOURG,1,0,0
OPERARIO,0,1,0,CSA,0,1,0
OPERARIO,0,1,0,AVAI,0,1,0
SJ DOS CAMPOS/SP,0,0,1,PALMEIRAS/SP,1,0,0
F VASCO DA GAMA/RJ,0,0,1,F FERROVIARIA/SP,1,0,0
BELO JARDIM/PE,0,0,2,CENTRAL/PE,2,0,0
BELO JARDIM/PE,0,0,1,SANTA CRUZ/PE,1,0,0
BELO JARDIM/PE,1,1,0,SERRA TALHADA/PE,0,1,1
RUSSIA,1,0,0,TUNISIA,0,0,1
RUSSIA,1,0,0,ARABIA SAUDITA,0,0,1
RUSSIA,0,1,0,COREIA DO SUL,0,1,0
RUSSIA,0,1,0,ESPANHA,0,1,0
RUSSIA,0,0,1,JAPAO,1,0,0
RUSSIA,0,0,1,URUGUAI,1,0,0
RUSSIA,0,0,1,BELGICA,1,0,0
JUVENTUS FC,1,0,0,CAGLIARI CALCIO,0,0,1
JUVENTUS FC,1,0,0,BOLOGNA FC,0,0,1
JUVENTUS FC,1,0,0,AS ROMA,0,0,1
WIGAN,0,0,1,CHELSEA,1,0,0
XV DE JAU,0,0,1,FLUMINENSE,1,0,0
TIGRES DO BRASIL/RJ,1,0,0,BONSUCESSO/RJ,0,0,1
TIGRES DO BRASIL/RJ,0,0,1,NOVA IGUACU/RJ,1,0,0
SAMPAIO CORREA/RJ,1,0,2,BOTAFOGO/RJ,2,0,1
SAMPAIO CORREA/RJ,0,1,0,VASCO DA GAMA/RJ,0,1,0
SAMPAIO CORREA/RJ,0,1,0,FLUMINENSE/RJ,0,1,0
PRIMAVERA/SP,0,0,1,GUARULHOS/SP,1,0,0
PRIMAVERA/SP,0,0,1,RIO CLARO/SP,1,0,0
PRIMAVERA/SP,0,1,0,PAULINIA/SP,0,1,0
PRIMAVERA/SP,1,0,0,CAPIVARIANO/SP,0,0,1
PRIMAVERA/SP,0,0,1,LINENSE/SP,1,0,0
PRIMAVERA/SP,1,1,0,SUMARE/SP,0,1,1
PRIMAVERA/SP,0,1,0,BATATAIS/SP,0,1,0
CRYSTAL PALACE,0,1,0,LIVERPOOL,0,1,0
CRYSTAL PALACE,1,0,0,BRIGHTON,0,0,1
CRYSTAL PALACE,1,0,1,ARSENAL,1,0,1
CRYSTAL PALACE,0,1,1,MANCHESTER CITY,1,1,0
CRYSTAL PALACE,0,0,1,CHELSEA,1,0,0
CRYSTAL PALACE,1,0,0,EVERTON,0,0,1
CRYSTAL PALACE,0,0,1,MANCHESTER UNITED,1,0,0
CRYSTAL PALACE,1,0,0,ASTON VILLA,0,0,1
CRYSTAL PALACE,0,1,0,SWANSEA,0,1,0
S. E. R. CHAPADAO/MS,1,0,0,OPERARIO/MS,0,0,1
S. E. R. CHAPADAO/MS,0,1,0,COXIM/MS,0,1,0
CAMBORIU/SC,1,0,0,CAXIAS/RS,0,0,1
CAMBORIU/SC,0,1,0,BRASIL DE PELOTAS/RS,0,1,0
BRASILIS/SP,1,0,0,INTER LIMEIRA/SP,0,0,1
INDEPENDIENTE,1,1,0,BAHIA/BA,0,1,1
INDEPENDIENTE,0,0,2,CEARA/CE,2,0,0
INDEPENDIENTE,0,1,0,VELEZ SARSFIELD,0,1,0
INDEPENDIENTE,1,0,0,BOSTON RIVER,0,0,1
DESPORTIVA/ES,0,0,2,JAGUARE/ES,2,0,0
DESPORTIVA/ES,1,0,0,TUPY/ES,0,0,1
DESPORTIVA/ES,0,1,0,VILAVELHENSE/ES,0,1,0
DESPORTIVA/ES,0,0,1,ALEGRENSE/ES,1,0,0
DESPORTIVA/ES,1,1,0,VITORIA/ES,0,1,1
DESPORTIVA/ES,0,1,0,IPATINGA/MG,0,1,0
DESPORTIVA/ES,1,0,0,SAO MATEUS/ES,0,0,1
DESPORTIVA/ES,2,0,2,RIO BRANCO/ES,2,0,2
TABOAO DA SERRA,1,0,0,VITORIA,0,0,1
TABOAO DA SERRA,0,0,1,AMERICA,1,0,0
TABOAO DA SERRA,0,0,1,FLUMINENSE,1,0,0
VITORIA/BA,1,0,0,ALTOS/PI,0,0,1
VITORIA/BA,1,0,0,FEIRENSE/BA,0,0,1
VITORIA/BA,1,1,0,GREMIO PRUDENTE/SP,0,1,1
VITORIA/BA,0,1,0,PORTO/PE,0,1,0
VITORIA/BA,0,1,0,DEFENSA Y JUSTICI,0,1,0
VITORIA/BA,5,3,5,CRICIUMA/SC,5,3,5
VITORIA/BA,5,4,6,CEARA/CE,6,4,5
VITORIA/BA,3,1,2,SANTA CRUZ/PE,2,1,3
VITORIA/BA,2,7,8,CORINTHIANS/SP,8,7,2
VITORIA/BA,0,0,1,RB BRAGANTINO/SP,1,0,0
VITORIA/BA,4,1,4,PARANA/PR,4,1,4
VITORIA/BA,0,0,1,PAULISTA/SP,1,0,0
VITORIA/BA,0,0,1,FLUMINENSE FEIRA/BA,1,0,0
VITORIA/BA,2,1,0,CATUENSE/BA,0,1,2
VITORIA/BA,8,1,7,VASCO DA GAMA/RJ,7,1,8
VITORIA/BA,5,1,5,FORTALEZA/CE,5,1,5
VITORIA/BA,7,2,5,SPORT/PE,5,2,7
VITORIA/BA,5,7,7,GREMIO/RS,7,7,5
VITORIA/BA,9,2,7,ATHLETICO/PR,7,2,9
VITORIA/BA,2,0,0,NOVORIZONTINO/SP,0,0,2
VITORIA/BA,0,1,0,OPERARIO/PR,0,1,0
VITORIA/BA,1,0,0,P. DESPORTOS/SP,0,0,1
VITORIA/BA,1,0,0,BOTAFOGO/PB,0,0,1
VITORIA/BA,1,0,0,TREZE/PB,0,0,1
VITORIA/BA,4,5,7,FLUMINENSE/RJ,7,5,4
VITORIA/BA,0,0,2,GAMA/DF,2,0,0
VITORIA/BA,1,0,0,JUVENTUS/SP,0,0,1
VITORIA/BA,6,4,8,INTERNACIONAL/RS,8,4,6
VITORIA/BA,3,2,3,AVAI/SC,3,2,3
VITORIA/BA,3,2,1,CRB/AL,1,2,3
VITORIA/BA,3,2,0,JUAZEIRO/BA,0,2,3
VITORIA/BA,0,0,1,ITUANO/SP,1,0,0
VITORIA/BA,2,2,1,PORTUGUESA/SP,1,2,2
VITORIA/BA,0,1,0,A B C/RN,0,1,0
VITORIA/BA,0,2,0,CONFIANCA/SE,0,2,0
VITORIA/BA,5,5,7,ATLETICO/MG,7,5,5
VITORIA/BA,1,0,0,VITORIA CONQUISTA/BA,0,0,1
VITORIA/BA,3,0,1,ATLETICO/BA,1,0,3
VITORIA/BA,3,0,13,SAO PAULO/SP,13,0,3
VITORIA/BA,1,0,0,TOMBENSE/MG,0,0,1
VITORIA/BA,1,0,0,ATIBAIA/SP,0,0,1
VITORIA/BA,0,1,0,BARCELONA/BA,0,1,0
VITORIA/BA,1,0,0,OSASCO/SP,0,0,1
VITORIA/BA,0,0,1,UNIV CAT EQUADOR,1,0,0
VITORIA/BA,1,1,0,REMO/PA,0,1,1
VITORIA/BA,1,0,2,CSA/AL,2,0,1
VITORIA/BA,2,1,1,FLUMINENSE/BA,1,1,2
VITORIA/BA,1,1,0,CUIABA/MT,0,1,1
VITORIA/BA,2,0,1,POCOES/BA,1,0,2
VITORIA/BA,1,0,1,SANTO ANDRE/SP,1,0,1
VITORIA/BA,0,1,0,MIRASSOL/SP,0,1,0
VITORIA/BA,3,3,3,CHAPECOENSE/SC,3,3,3
VITORIA/BA,2,0,0,BARUERI/SP,0,0,2
VITORIA/BA,2,1,2,BRAGANTINO/SP,2,1,2
VITORIA/BA,5,5,8,BOTAFOGO/RJ,8,5,5
VITORIA/BA,1,0,0,OESTE/SP,0,0,1
VITORIA/BA,0,1,0,UN CAT EQUADOR,0,1,0
VITORIA/BA,2,5,3,ATLETICO/GO,3,5,2
VITORIA/BA,4,1,0,AMERICA/MG,0,1,4
VITORIA/BA,0,0,1,SAO RAIMUNDO/AM,1,0,0
VITORIA/BA,5,4,5,CORITIBA/PR,5,4,5
VITORIA/BA,1,1,1,SAMP CORREA/MA,1,1,1
VITORIA/BA,3,1,2,BAHIA DE FEIRA/BA,2,1,3
VITORIA/BA,1,0,0,CUIABA ESPORTE CL/MT,0,0,1
VITORIA/BA,1,0,0,ASA/AL,0,0,1
VITORIA/BA,29,28,21,BAHIA/BA,21,28,29
VITORIA/BA,3,4,10,CRUZEIRO/MG,10,4,3
VITORIA/BA,2,4,2,GUARANI/SP,2,4,2
VITORIA/BA,2,0,1,ITABUNA/BA,1,0,2
VITORIA/BA,3,0,0,VILA NOVA/GO,0,0,3
VITORIA/BA,2,2,1,COLO COLO/BA,1,2,2
VITORIA/BA,3,3,4,NAUTICO/PE,4,3,3
VITORIA/BA,6,4,2,PONTE PRETA/SP,2,4,6
VITORIA/BA,0,1,1,ICASA/CE,1,1,0
VITORIA/BA,4,0,1,PAYSANDU/PA,1,0,4
VITORIA/BA,2,2,0,AMERICA/RN,0,2,2
VITORIA/BA,5,4,8,FLAMENGO/RJ,8,4,5
VITORIA/BA,0,1,2,SAO  CAETANO/SP,2,1,0
VITORIA/BA,3,4,8,PALMEIRAS/SP,8,4,3
VITORIA/BA,2,2,1,IPATINGA/MG,1,2,2
VITORIA/BA,6,2,5,FIGUEIRENSE/SC,5,2,6
VITORIA/BA,3,5,2,JUVENTUDE/RS,2,5,3
VITORIA/BA,5,1,9,SANTOS/SP,9,1,5
VITORIA/BA,5,5,0,ABC/RN,0,5,5
VITORIA/BA,1,0,0,RIVER/PI,0,0,1
VITORIA/BA,3,3,6,GOIAS/GO,6,3,3
VITORIA/BA,0,1,2,SAO CAETANO/SP,2,1,0
VITORIA/BA,0,0,2,BOTAFOGO/SP,2,0,0
VITORIA/BA,4,0,0,CAMACARI/BA,0,0,4
VITORIA/BA,0,2,0,MOGI MIRIM/SP,0,2,0
VITORIA/BA,0,1,0,JOINVILLE/SC,0,1,0
VITORIA/BA,0,0,2,SAMPAIO CORREA/MA,2,0,0
VITORIA/BA,0,0,1,VOLTA REDONDA/RJ,1,0,0
